sample_ts,zh,zm,sw
2025-06-19T01:25:00,7010AJ33,渌渚,4.88
2025-06-19T01:25:00,7011AJ4M,新桐乡,4.76
2025-06-19T01:25:00,7011AJ5M,渌渚镇,6.35
2025-06-19T01:25:00,7011AJ7R,山溪叶家,50.18
2025-06-19T01:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:25:00,7011AJ9R,山溪前桐,194.2
2025-06-19T01:25:00,7011AM2G,富春江水库严陵坞,23.12
2025-06-19T01:30:00,70101500,富春江电站(坝上),23.01
2025-06-19T01:30:00,70101501,富春江坝下,7.48
2025-06-19T01:30:00,70101800,窄溪,4.85
2025-06-19T01:30:00,70102300,闸口,4.46
2025-06-19T01:30:00,7010AJ33,渌渚,4.88
2025-06-19T01:30:00,7011AJ4M,新桐乡,4.77
2025-06-19T01:30:00,7011AJ5M,渌渚镇,6.35
2025-06-19T01:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T01:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:30:00,7011AJ9R,山溪前桐,194.19
2025-06-19T01:30:00,7011AM2G,富春江水库严陵坞,23.11
2025-06-19T01:35:00,70101500,富春江电站(坝上),23.0
2025-06-19T01:35:00,70101501,富春江坝下,7.48
2025-06-19T01:35:00,70101800,窄溪,4.85
2025-06-19T01:35:00,70102300,闸口,4.46
2025-06-19T01:35:00,7010AJ33,渌渚,4.89
2025-06-19T01:35:00,7011AJ4M,新桐乡,4.77
2025-06-19T01:35:00,7011AJ5M,渌渚镇,6.35
2025-06-19T01:35:00,7011AJ7R,山溪叶家,50.18
2025-06-19T01:35:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:35:00,7011AJ9R,山溪前桐,194.2
2025-06-19T01:35:00,7011AM2G,富春江水库严陵坞,23.08
2025-06-19T01:40:00,70101500,富春江电站(坝上),22.99
2025-06-19T01:40:00,70101501,富春江坝下,7.48
2025-06-19T01:40:00,70101800,窄溪,4.85
2025-06-19T01:40:00,70102300,闸口,4.46
2025-06-19T01:40:00,7010AJ33,渌渚,4.89
2025-06-19T01:40:00,7011AJ4M,新桐乡,4.77
2025-06-19T01:40:00,7011AJ5M,渌渚镇,6.35
2025-06-19T01:40:00,7011AJ7R,山溪叶家,50.17
2025-06-19T01:40:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:40:00,7011AJ9R,山溪前桐,194.19
2025-06-19T01:40:00,7011AM2G,富春江水库严陵坞,23.07
2025-06-19T01:45:00,70101500,富春江电站(坝上),22.97
2025-06-19T01:45:00,70101501,富春江坝下,7.5
2025-06-19T01:45:00,70101800,窄溪,4.86
2025-06-19T01:45:00,70102300,闸口,4.46
2025-06-19T01:45:00,7010AJ33,渌渚,4.89
2025-06-19T01:45:00,7011AJ4M,新桐乡,4.77
2025-06-19T01:45:00,7011AJ5M,渌渚镇,6.34
2025-06-19T01:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T01:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:45:00,7011AJ9R,山溪前桐,194.19
2025-06-19T01:45:00,7011AM2G,富春江水库严陵坞,23.06
2025-06-19T01:50:00,70101500,富春江电站(坝上),22.95
2025-06-19T01:50:00,70101501,富春江坝下,7.51
2025-06-19T01:50:00,70101800,窄溪,4.86
2025-06-19T01:50:00,70102300,闸口,4.46
2025-06-19T01:50:00,7010AJ33,渌渚,4.89
2025-06-19T01:50:00,7011AJ4M,新桐乡,4.77
2025-06-19T01:50:00,7011AJ5M,渌渚镇,6.34
2025-06-19T01:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T01:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:50:00,7011AJ9R,山溪前桐,194.2
2025-06-19T01:50:00,7011AM2G,富春江水库严陵坞,23.03
2025-06-19T01:55:00,70101500,富春江电站(坝上),22.92
2025-06-19T01:55:00,70101501,富春江坝下,7.49
2025-06-19T01:55:00,70101800,窄溪,4.86
2025-06-19T01:55:00,70102300,闸口,4.46
2025-06-19T01:55:00,7010AJ33,渌渚,4.89
2025-06-19T01:55:00,7011AJ4M,新桐乡,4.76
2025-06-19T01:55:00,7011AJ5M,渌渚镇,6.34
2025-06-19T01:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T01:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T01:55:00,7011AJ9R,山溪前桐,194.2
2025-06-19T01:55:00,7011AM2G,富春江水库严陵坞,23.01
2025-06-19T02:00:00,70101500,富春江电站(坝上),22.91
2025-06-19T02:00:00,70101501,富春江坝下,7.51
2025-06-19T02:00:00,70101800,窄溪,4.86
2025-06-19T02:00:00,70102300,闸口,4.45
2025-06-19T02:00:00,7010AJ33,渌渚,4.89
2025-06-19T02:00:00,7011AJ4M,新桐乡,4.77
2025-06-19T02:00:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:00:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:00:00,7011AM2G,富春江水库严陵坞,22.99
2025-06-19T02:05:00,70101500,富春江电站(坝上),22.88
2025-06-19T02:05:00,70101501,富春江坝下,7.49
2025-06-19T02:05:00,70101800,窄溪,4.86
2025-06-19T02:05:00,70102300,闸口,4.45
2025-06-19T02:05:00,7010AJ33,渌渚,4.89
2025-06-19T02:05:00,7011AJ4M,新桐乡,4.77
2025-06-19T02:05:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:05:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:05:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:05:00,7011AM2G,富春江水库严陵坞,22.97
2025-06-19T02:10:00,70101500,富春江电站(坝上),22.85
2025-06-19T02:10:00,70101501,富春江坝下,7.55
2025-06-19T02:10:00,70101800,窄溪,4.86
2025-06-19T02:10:00,70102300,闸口,4.45
2025-06-19T02:10:00,7010AJ33,渌渚,4.89
2025-06-19T02:10:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:10:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:10:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:10:00,7011AM2G,富春江水库严陵坞,22.95
2025-06-19T02:15:00,70101500,富春江电站(坝上),22.84
2025-06-19T02:15:00,70101501,富春江坝下,7.56
2025-06-19T02:15:00,70101800,窄溪,4.86
2025-06-19T02:15:00,70102300,闸口,4.45
2025-06-19T02:15:00,7010AJ33,渌渚,4.91
2025-06-19T02:15:00,7011AJ4M,新桐乡,4.77
2025-06-19T02:15:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:15:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:15:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:15:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:15:00,7011AM2G,富春江水库严陵坞,22.93
2025-06-19T02:20:00,70101500,富春江电站(坝上),22.83
2025-06-19T02:20:00,70101501,富春江坝下,7.57
2025-06-19T02:20:00,70101800,窄溪,4.86
2025-06-19T02:20:00,70102300,闸口,4.45
2025-06-19T02:20:00,7010AJ33,渌渚,4.89
2025-06-19T02:20:00,7011AJ4M,新桐乡,4.77
2025-06-19T02:20:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:20:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:20:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:20:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:20:00,7011AM2G,富春江水库严陵坞,22.92
2025-06-19T02:25:00,70101500,富春江电站(坝上),22.82
2025-06-19T02:25:00,70101501,富春江坝下,7.55
2025-06-19T02:25:00,70101800,窄溪,4.86
2025-06-19T02:25:00,70102300,闸口,4.45
2025-06-19T02:25:00,7010AJ33,渌渚,4.89
2025-06-19T02:25:00,7011AJ4M,新桐乡,4.77
2025-06-19T02:25:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:25:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:25:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:25:00,7011AM2G,富春江水库严陵坞,22.9
2025-06-19T02:30:00,70101500,富春江电站(坝上),22.8
2025-06-19T02:30:00,70101501,富春江坝下,7.55
2025-06-19T02:30:00,70101800,窄溪,4.86
2025-06-19T02:30:00,70102300,闸口,4.44
2025-06-19T02:30:00,7010AJ33,渌渚,4.89
2025-06-19T02:30:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:30:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:30:00,7011AJ9R,山溪前桐,194.19
2025-06-19T02:30:00,7011AM2G,富春江水库严陵坞,22.89
2025-06-19T02:35:00,70101500,富春江电站(坝上),22.79
2025-06-19T02:35:00,70101501,富春江坝下,7.56
2025-06-19T02:35:00,70101800,窄溪,4.86
2025-06-19T02:35:00,70102300,闸口,4.44
2025-06-19T02:35:00,7010AJ33,渌渚,4.91
2025-06-19T02:35:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:35:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:35:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:35:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:35:00,7011AJ9R,山溪前桐,194.19
2025-06-19T02:35:00,7011AM2G,富春江水库严陵坞,22.87
2025-06-19T02:40:00,70101500,富春江电站(坝上),22.78
2025-06-19T02:40:00,70101501,富春江坝下,7.56
2025-06-19T02:40:00,70101800,窄溪,4.87
2025-06-19T02:40:00,70102300,闸口,4.44
2025-06-19T02:40:00,7010AJ33,渌渚,4.89
2025-06-19T02:40:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:40:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:40:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:40:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:40:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:40:00,7011AM2G,富春江水库严陵坞,22.87
2025-06-19T02:45:00,70101500,富春江电站(坝上),22.77
2025-06-19T02:45:00,70101501,富春江坝下,7.54
2025-06-19T02:45:00,70101800,窄溪,4.87
2025-06-19T02:45:00,70102300,闸口,4.43
2025-06-19T02:45:00,7010AJ33,渌渚,4.89
2025-06-19T02:45:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:45:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:45:00,7011AJ9R,山溪前桐,194.19
2025-06-19T02:45:00,7011AM2G,富春江水库严陵坞,22.86
2025-06-19T02:50:00,70101500,富春江电站(坝上),22.76
2025-06-19T02:50:00,70101501,富春江坝下,7.55
2025-06-19T02:50:00,70101800,窄溪,4.87
2025-06-19T02:50:00,70102300,闸口,4.43
2025-06-19T02:50:00,7010AJ33,渌渚,4.89
2025-06-19T02:50:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:50:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:50:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:50:00,7011AM2G,富春江水库严陵坞,22.85
2025-06-19T02:55:00,70101500,富春江电站(坝上),22.76
2025-06-19T02:55:00,70101501,富春江坝下,7.55
2025-06-19T02:55:00,70101800,窄溪,4.87
2025-06-19T02:55:00,70102300,闸口,4.43
2025-06-19T02:55:00,7010AJ33,渌渚,4.89
2025-06-19T02:55:00,7011AJ4M,新桐乡,4.78
2025-06-19T02:55:00,7011AJ5M,渌渚镇,6.34
2025-06-19T02:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T02:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T02:55:00,7011AJ9R,山溪前桐,194.2
2025-06-19T02:55:00,7011AM2G,富春江水库严陵坞,22.85
2025-06-19T03:00:00,70101500,富春江电站(坝上),22.75
2025-06-19T03:00:00,70101501,富春江坝下,7.56
2025-06-19T03:00:00,70101800,窄溪,4.88
2025-06-19T03:00:00,70102300,闸口,4.43
2025-06-19T03:00:00,7010AJ33,渌渚,4.89
2025-06-19T03:00:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:00:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:00:00,7011AJ9R,山溪前桐,194.19
2025-06-19T03:00:00,7011AM2G,富春江水库严陵坞,22.83
2025-06-19T03:05:00,70101500,富春江电站(坝上),22.75
2025-06-19T03:05:00,70101501,富春江坝下,7.55
2025-06-19T03:05:00,70101800,窄溪,4.88
2025-06-19T03:05:00,70102300,闸口,4.43
2025-06-19T03:05:00,7010AJ33,渌渚,4.91
2025-06-19T03:05:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:05:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:05:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:05:00,7011AJ9R,山溪前桐,194.19
2025-06-19T03:05:00,7011AM2G,富春江水库严陵坞,22.83
2025-06-19T03:10:00,70101500,富春江电站(坝上),22.74
2025-06-19T03:10:00,70101501,富春江坝下,7.55
2025-06-19T03:10:00,70101800,窄溪,4.88
2025-06-19T03:10:00,70102300,闸口,4.42
2025-06-19T03:10:00,7010AJ33,渌渚,4.91
2025-06-19T03:10:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:10:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:10:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:10:00,7011AM2G,富春江水库严陵坞,22.83
2025-06-19T03:15:00,70101500,富春江电站(坝上),22.73
2025-06-19T03:15:00,70101501,富春江坝下,7.56
2025-06-19T03:15:00,70101800,窄溪,4.88
2025-06-19T03:15:00,70102300,闸口,4.42
2025-06-19T03:15:00,7010AJ33,渌渚,4.91
2025-06-19T03:15:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:15:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:15:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:15:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:15:00,7011AJ9R,山溪前桐,194.19
2025-06-19T03:15:00,7011AM2G,富春江水库严陵坞,22.82
2025-06-19T03:20:00,70101500,富春江电站(坝上),22.73
2025-06-19T03:20:00,70101501,富春江坝下,7.56
2025-06-19T03:20:00,70101800,窄溪,4.87
2025-06-19T03:20:00,70102300,闸口,4.42
2025-06-19T03:20:00,7010AJ33,渌渚,4.91
2025-06-19T03:20:00,7011AJ4M,新桐乡,4.79
2025-06-19T03:20:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:20:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:20:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:20:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:20:00,7011AM2G,富春江水库严陵坞,22.81
2025-06-19T03:25:00,70101500,富春江电站(坝上),22.72
2025-06-19T03:25:00,70101501,富春江坝下,7.57
2025-06-19T03:25:00,70101800,窄溪,4.87
2025-06-19T03:25:00,70102300,闸口,4.42
2025-06-19T03:25:00,7010AJ33,渌渚,4.91
2025-06-19T03:25:00,7011AJ4M,新桐乡,4.79
2025-06-19T03:25:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:25:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:25:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:25:00,7011AM2G,富春江水库严陵坞,22.81
2025-06-19T03:30:00,70101500,富春江电站(坝上),22.71
2025-06-19T03:30:00,70101501,富春江坝下,7.56
2025-06-19T03:30:00,70101800,窄溪,4.87
2025-06-19T03:30:00,70102300,闸口,4.41
2025-06-19T03:30:00,7010AJ33,渌渚,4.91
2025-06-19T03:30:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:30:00,7011AJ5M,渌渚镇,6.34
2025-06-19T03:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:30:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:30:00,7011AM2G,富春江水库严陵坞,22.8
2025-06-19T03:35:00,70101500,富春江电站(坝上),22.69
2025-06-19T03:35:00,70101501,富春江坝下,7.55
2025-06-19T03:35:00,70101800,窄溪,4.87
2025-06-19T03:35:00,70102300,闸口,4.41
2025-06-19T03:35:00,7010AJ33,渌渚,4.91
2025-06-19T03:35:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:35:00,7011AJ5M,渌渚镇,6.35
2025-06-19T03:35:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:35:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:35:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:35:00,7011AM2G,富春江水库严陵坞,22.8
2025-06-19T03:40:00,70101500,富春江电站(坝上),22.69
2025-06-19T03:40:00,70101501,富春江坝下,7.56
2025-06-19T03:40:00,70101800,窄溪,4.87
2025-06-19T03:40:00,70102300,闸口,4.4
2025-06-19T03:40:00,7010AJ33,渌渚,4.91
2025-06-19T03:40:00,7011AJ4M,新桐乡,4.78
2025-06-19T03:40:00,7011AJ5M,渌渚镇,6.35
2025-06-19T03:40:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:40:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:40:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:40:00,7011AM2G,富春江水库严陵坞,22.78
2025-06-19T03:45:00,70101500,富春江电站(坝上),22.68
2025-06-19T03:45:00,70101501,富春江坝下,7.57
2025-06-19T03:45:00,70101800,窄溪,4.87
2025-06-19T03:45:00,70102300,闸口,4.4
2025-06-19T03:45:00,7010AJ33,渌渚,4.91
2025-06-19T03:45:00,7011AJ4M,新桐乡,4.79
2025-06-19T03:45:00,7011AJ5M,渌渚镇,6.35
2025-06-19T03:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:45:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:45:00,7011AM2G,富春江水库严陵坞,22.77
2025-06-19T03:50:00,70101500,富春江电站(坝上),22.68
2025-06-19T03:50:00,70101501,富春江坝下,7.57
2025-06-19T03:50:00,70101800,窄溪,4.88
2025-06-19T03:50:00,70102300,闸口,4.4
2025-06-19T03:50:00,7010AJ33,渌渚,4.91
2025-06-19T03:50:00,7011AJ4M,新桐乡,4.79
2025-06-19T03:50:00,7011AJ5M,渌渚镇,6.35
2025-06-19T03:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:50:00,7011AJ9R,山溪前桐,194.19
2025-06-19T03:50:00,7011AM2G,富春江水库严陵坞,22.76
2025-06-19T03:55:00,70101500,富春江电站(坝上),22.67
2025-06-19T03:55:00,70101501,富春江坝下,7.56
2025-06-19T03:55:00,70101800,窄溪,4.87
2025-06-19T03:55:00,70102300,闸口,4.4
2025-06-19T03:55:00,7010AJ33,渌渚,4.91
2025-06-19T03:55:00,7011AJ4M,新桐乡,4.79
2025-06-19T03:55:00,7011AJ5M,渌渚镇,6.35
2025-06-19T03:55:00,7011AJ7R,山溪叶家,50.17
2025-06-19T03:55:00,7011AJ8R,山溪幕下,65.58
2025-06-19T03:55:00,7011AJ9R,山溪前桐,194.2
2025-06-19T03:55:00,7011AM2G,富春江水库严陵坞,22.76
2025-06-19T04:00:00,70101500,富春江电站(坝上),22.67
2025-06-19T04:00:00,70101501,富春江坝下,7.56
2025-06-19T04:00:00,70101800,窄溪,4.88
2025-06-19T04:00:00,70102300,闸口,4.39
2025-06-19T04:00:00,7010AJ33,渌渚,4.91
2025-06-19T04:00:00,7011AJ4M,新桐乡,4.79
2025-06-19T04:00:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:00:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:00:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:00:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:00:00,7011AM2G,富春江水库严陵坞,22.75
2025-06-19T04:05:00,70101500,富春江电站(坝上),22.99
2025-06-19T04:05:00,70101501,富春江坝下,6.82
2025-06-19T04:05:00,70101800,窄溪,4.88
2025-06-19T04:05:00,70102300,闸口,4.39
2025-06-19T04:05:00,7010AJ33,渌渚,4.91
2025-06-19T04:05:00,7011AJ4M,新桐乡,4.79
2025-06-19T04:05:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:05:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:05:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:05:00,7011AJ9R,山溪前桐,194.2
2025-06-19T04:05:00,7011AM2G,富春江水库严陵坞,22.75
2025-06-19T04:10:00,70101500,富春江电站(坝上),23.06
2025-06-19T04:10:00,70101501,富春江坝下,6.36
2025-06-19T04:10:00,70101800,窄溪,4.88
2025-06-19T04:10:00,70102300,闸口,4.39
2025-06-19T04:10:00,7010AJ33,渌渚,4.91
2025-06-19T04:10:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:10:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:10:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:10:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:10:00,7011AJ9R,山溪前桐,194.2
2025-06-19T04:10:00,7011AM2G,富春江水库严陵坞,23.06
2025-06-19T04:15:00,70101500,富春江电站(坝上),23.09
2025-06-19T04:15:00,70101501,富春江坝下,5.96
2025-06-19T04:15:00,70101800,窄溪,4.87
2025-06-19T04:15:00,70102300,闸口,4.39
2025-06-19T04:15:00,7010AJ33,渌渚,4.91
2025-06-19T04:15:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:15:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:15:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:15:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:15:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:15:00,7011AM2G,富春江水库严陵坞,23.12
2025-06-19T04:20:00,70101500,富春江电站(坝上),23.14
2025-06-19T04:20:00,70101501,富春江坝下,5.72
2025-06-19T04:20:00,70101800,窄溪,4.87
2025-06-19T04:20:00,70102300,闸口,4.39
2025-06-19T04:20:00,7010AJ33,渌渚,4.91
2025-06-19T04:20:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:20:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:20:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:20:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:20:00,7011AJ9R,山溪前桐,194.2
2025-06-19T04:20:00,7011AM2G,富春江水库严陵坞,23.2
2025-06-19T04:25:00,70101500,富春江电站(坝上),23.15
2025-06-19T04:25:00,70101501,富春江坝下,5.55
2025-06-19T04:25:00,70101800,窄溪,4.87
2025-06-19T04:25:00,70102300,闸口,4.39
2025-06-19T04:25:00,7010AJ33,渌渚,4.91
2025-06-19T04:25:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:25:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:25:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:25:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:25:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:25:00,7011AM2G,富春江水库严陵坞,23.21
2025-06-19T04:30:00,70101500,富春江电站(坝上),23.14
2025-06-19T04:30:00,70101501,富春江坝下,5.36
2025-06-19T04:30:00,70101800,窄溪,4.87
2025-06-19T04:30:00,70102300,闸口,4.38
2025-06-19T04:30:00,7010AJ33,渌渚,4.91
2025-06-19T04:30:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:30:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:30:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:30:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:30:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:30:00,7011AM2G,富春江水库严陵坞,23.21
2025-06-19T04:35:00,70101500,富春江电站(坝上),23.15
2025-06-19T04:35:00,70101501,富春江坝下,5.2
2025-06-19T04:35:00,70101800,窄溪,4.87
2025-06-19T04:35:00,70102300,闸口,4.38
2025-06-19T04:35:00,7010AJ33,渌渚,4.91
2025-06-19T04:35:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:35:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:35:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:35:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:35:00,7011AJ9R,山溪前桐,194.2
2025-06-19T04:35:00,7011AM2G,富春江水库严陵坞,23.22
2025-06-19T04:40:00,70101500,富春江电站(坝上),23.18
2025-06-19T04:40:00,70101501,富春江坝下,5.09
2025-06-19T04:40:00,70101800,窄溪,4.87
2025-06-19T04:40:00,70102300,闸口,4.38
2025-06-19T04:40:00,7010AJ33,渌渚,4.91
2025-06-19T04:40:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:40:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:40:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:40:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:40:00,7011AJ9R,山溪前桐,194.2
2025-06-19T04:40:00,7011AM2G,富春江水库严陵坞,23.2
2025-06-19T04:45:00,70101500,富春江电站(坝上),23.12
2025-06-19T04:45:00,70101501,富春江坝下,5.01
2025-06-19T04:45:00,70101800,窄溪,4.86
2025-06-19T04:45:00,70102300,闸口,4.38
2025-06-19T04:45:00,7010AJ33,渌渚,4.91
2025-06-19T04:45:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:45:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:45:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:45:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:45:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:45:00,7011AM2G,富春江水库严陵坞,23.23
2025-06-19T04:50:00,70101500,富春江电站(坝上),23.18
2025-06-19T04:50:00,70101501,富春江坝下,4.95
2025-06-19T04:50:00,70101800,窄溪,4.84
2025-06-19T04:50:00,70102300,闸口,4.38
2025-06-19T04:50:00,7010AJ33,渌渚,4.91
2025-06-19T04:50:00,7011AJ4M,新桐乡,4.78
2025-06-19T04:50:00,7011AJ5M,渌渚镇,6.35
2025-06-19T04:50:00,7011AJ7R,山溪叶家,50.17
2025-06-19T04:50:00,7011AJ8R,山溪幕下,65.58
2025-06-19T04:50:00,7011AJ9R,山溪前桐,194.19
2025-06-19T04:50:00,7011AM2G,富春江水库严陵坞,23.19
2025-06-19T04:55:00,70101500,富春江电站(坝上),23.09
2025-06-19T04:55:00,70101501,富春江坝下,4.9
2025-06-19T04:55:00,70101800,窄溪,4.8
